Player ID,Player Name,Player Team,Player Age,Player Height,Mins Played,tacklePerGame,interceptionPerGame,foulsPerGame,clearancePerGame,wasDribbledPerGame,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,totalPassesPerGame,passSuccess,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame,xG,xGPerNinety,totalShots,xGPerShot,rating
126,Emanuel Emegha,Strasbourg,22,196,1592,0.3,0.1,1.5,1.2,0.1,11,2,2.4,0.6,0.3,1.7,0.9,1.1,2.3,10.7,79.4,0,0,0,12.41,0.7,45,0.28,7.02
127,Murillo,Nottingham Forest,22,184,2300,1.6,1,0.7,6.2,0.6,1,0,0.7,0.4,0.9,0.2,0,0.3,0.5,38,79.2,0.1,3.3,0.1,1.6,0.06,19,0.08,7.02
128,Dilane Bakwa,Strasbourg,22,180,1752,1,0.4,0.8,1,0.5,3,6,1.7,1.7,1.3,2.8,0.1,1.3,1.8,28.7,79.4,1.1,1.7,0.1,3.87,0.2,36,0.11,7.02
129,Yangel Herrera,Girona,27,184,1334,2.4,1.3,2.5,1.9,0.9,4,3,1.2,0.7,0.8,2.2,0.2,1.3,1.7,36.8,85.3,0.3,1.2,0.1,3.07,0.21,22,0.14,7.02
130,Jonathan David,Lille,25,178,1747,0.8,0.1,1,0.3,0.3,13,3,2.2,1.1,0.6,1.2,0.3,1.2,2.3,20.7,82.2,0,0.3,0,13.48,0.69,48,0.28,7.02
131,Emmanuel Agbadou,Reims,27,192,1260,1.8,1.4,0.9,4.5,0.5,0,0,1.1,0.6,0.6,0.4,0,0.4,0.6,65.3,88.1,0.1,5.5,0.1,0.44,0.03,15,0.03,7.01
132,Alessandro Buongiorno,Napoli,25,190,1592,1.8,1.6,0.8,3,0.2,1,0,0.4,0.2,0.1,0.8,0.1,0.3,0.6,59.8,91,0,1.8,0,0.65,0.04,7,0.09,7.01
133,Ante Budimir,Osasuna,33,190,1995,0.6,0,1.1,0.5,0.2,14,2,2.4,0.4,0.4,0.8,0.5,1.2,2.4,11.3,55.4,0,0,0,12.88,0.58,62,0.21,7.01
134,Francesco Acerbi,Inter,37,192,1032,1,1.5,0.7,3.8,0.2,0,1,0.3,0.3,0.1,1,0,0.1,0.3,60,93.8,0.2,2.3,0,0.27,0.02,4,0.07,7.01
135,Aleksandr Golovin,Monaco,28,178,1140,2.2,0.6,1.2,0.2,1.2,3,0,1.4,1.4,1.3,1.2,0.1,0.9,1.6,37.3,79.3,0.4,2.4,0.2,2.32,0.18,24,0.1,7.01
136,Aaron Wan-Bissaka,West Ham,27,183,2255,1.8,1.7,0.8,3,0.2,2,2,0.5,0.9,1.7,0.7,0.2,0.6,0.8,39.7,82,0.5,1,0.1,0.98,0.04,13,0.08,7
137,Marc Casado,Barcelona,21,172,1551,1.9,1,1.2,0.7,0.8,1,3,0.6,0.4,0.2,1.6,0,0.4,0.7,59.4,89.9,0,1.5,0.1,0.96,0.06,14,0.07,6.78
138,Maxence Lacroix,Crystal Palace,24,190,2156,2.3,1.8,1,5.8,0.5,1,1,1,0.2,0.3,0.6,0,0.1,0.6,43.6,82.2,0,3.1,0,2.36,0.1,23,0.1,7
139,David Raum,RBL,26,181,1258,1.4,0.4,1.1,1.5,0.6,1,3,0.4,2.1,0.5,0.5,0.3,0.5,0.6,37.1,79.5,1.7,1.6,0.1,0.49,0.04,7,0.07,7
140,Dango Ouattara,Bournemouth,23,177,1494,1.2,0.3,0.5,1.5,0.8,7,4,2,1.1,1,0.5,0.5,1.1,1.8,14.9,67.5,0.5,0.3,0,8.94,0.54,47,0.19,7
141,Savinho,Man City,20,176,1445,0.8,0.2,0.7,0.3,0.4,1,7,2.2,1.6,2,1,0.1,1.5,1.7,28.4,86.9,0.7,0.9,0.2,4.31,0.27,48,0.09,7
142,Hicham Boudaoui,Nice,25,175,1638,2.7,0.9,1.6,1.8,0.8,2,1,1.4,0.5,0.8,1.8,0,1,1.2,41.1,85,0.1,1.4,0.3,2.69,0.15,26,0.1,7
143,Anton Stach,Hoffenheim,26,194,1788,2.3,1.3,1.1,3.3,0.5,1,1,1.1,0.9,0.5,1.1,0,0.4,0.5,51.6,84.1,0.4,2.8,0.1,1.82,0.09,23,0.08,7
144,Beraldo,PSG,21,182,1356,1.6,0.9,1.1,1.9,0.8,1,0,0.5,0.3,0,0.5,0.1,0.1,0.6,88.8,94.3,0.1,2.7,0.1,0.74,0.05,8,0.09,6.77
145,Charles De Ketelaere,Atalanta,23,192,1649,0.4,0.1,0.7,0.3,0.3,5,5,1.4,1.3,1.3,1.2,0.1,1.7,1.6,27.3,79.2,0.4,0.8,0.2,5.75,0.31,37,0.16,7
146,Justin Kluivert,Bournemouth,25,172,1783,0.8,0.5,1.3,0.8,0.5,12,5,2.1,1.5,1.2,0.8,0.2,0.8,1.6,18.2,79.3,0.7,0.7,0,9.43,0.48,54,0.17,6.99
147,Pedro Porro,Tottenham,25,173,2192,2.1,1.1,0.7,2.4,1,2,5,1.3,1.5,0.4,0.9,0,0.6,0.7,44.5,76.4,1.6,2.5,0,1.51,0.06,35,0.04,6.99
148,Mateo Kovacic,Man City,30,177,1656,2.3,0.8,0.8,0.8,1.2,4,1,1.4,1.1,0.8,0.8,0,1,0.7,60.3,93.3,0,1.3,0.1,1.57,0.09,32,0.05,6.99
149,Riccardo Orsolini,Bologna,28,183,1169,0.4,0.3,1,0.4,0.2,9,3,2.5,1.2,1.1,1.4,0.4,0.9,1.4,20.1,72.3,0.5,0.9,0.1,7.64,0.59,48,0.16,6.99
150,Dominik Szoboszlai,Liverpool,24,187,1909,1.1,0.3,1.3,0.3,0.8,5,3,2.1,1.5,0.7,0.7,0.1,0.6,1.2,36.8,85.8,0.4,1.5,0.1,6.1,0.29,54,0.11,6.99
151,Florian Thauvin,Udinese,32,181,1890,0.8,0.3,0.4,0.3,0.6,7,3,2.1,1.6,1.6,1,0.1,1.5,2.5,25.6,78.5,1.5,1.6,0,8.97,0.43,51,0.18,6.99
152,Sergi Cardona,Villarreal,25,186,2136,2,1.1,1.1,2.8,0.7,1,6,0.7,1.5,0.4,0.9,0.1,0.3,0.7,34.7,80.6,0.9,1.3,0,2.2,0.09,17,0.13,6.99
153,Antoine Griezmann,Atletico,33,176,1877,1,0.2,0.4,0.7,0.7,8,5,1.3,1.5,0.4,0.8,0.3,0.6,1.2,37,79.6,1,2,0.2,6.75,0.32,35,0.19,6.99
154,Youssouf Ndayishimiye,Nice,26,183,1304,2.1,0.9,0.8,4.8,0.4,1,0,0.4,0.3,0.4,0.8,0,0.3,0.6,52.1,89.9,0,1.7,0,0.67,0.05,6,0.11,6.99
155,Alex Iwobi,Fulham,28,183,2221,1.1,0.3,0.4,0.9,0.4,7,3,1.9,1.8,1.3,0.6,0.1,1.2,1.7,37.8,79.8,0.6,1.7,0.3,4.15,0.17,51,0.08,6.98
156,Nayef Aguerd,Real Sociedad,28,190,1585,1.6,0.7,0.6,4.4,0.3,0,0,0.7,0.3,0.3,0.9,0,0.2,0.3,62.4,87.8,0.1,3.8,0,1.96,0.11,14,0.14,6.98
157,Maghnes Akliouche,Monaco,23,183,1608,1.6,0.5,1,0.3,0.8,3,6,1.9,1.5,1.5,1.1,0.4,1.5,2.6,37,84.1,0.2,0.8,0.1,5.09,0.28,41,0.12,6.98
158,Diego Moreira,Strasbourg,20,179,1842,1.3,1.1,1,1.9,0.8,1,5,0.8,0.9,1.7,1.3,0,1,1.8,32.8,79.7,0.7,1.1,0.2,1.59,0.08,19,0.08,6.98
159,Robin Gosens,Fiorentina,30,183,1944,2,0.6,0.8,2.7,0.7,3,4,0.8,0.9,0.1,0.8,0.2,0.1,0.9,34.3,78.2,0.5,1.2,0,2.31,0.11,18,0.13,6.98
160,Josko Gvardiol,Man City,23,185,2290,1.6,1.1,0.5,2.7,0.6,5,0,1.3,0.8,0.8,0.6,0.1,0.5,0.7,65.5,91.3,0.1,1.7,0,4.64,0.18,34,0.14,6.97
161,Denis Vavro,Wolfsburg,28,189,1711,0.6,1.1,0.3,8.5,0.5,1,0,1,0.3,0.2,0.3,0,0.1,0.3,53.2,86.8,0,5.3,0,1.37,0.07,19,0.07,6.97
162,Guglielmo Vicario,Tottenham,28,194,1350,0,0.1,0,1.3,0,0,0,0,0,0.1,0.1,0,0,0,31.6,90.3,0,2,0,0,0,0,0,6.97
163,Dominik Kohr,Mainz,31,183,1914,2.3,1.6,1.7,4.4,0.7,0,0,0.5,0.5,0.2,1.3,0,0.3,0.9,49.6,82.3,0.1,3.5,0.1,0.51,0.02,10,0.05,6.97
164,Kaoru Mitoma,Brighton,27,178,2157,1.3,0.4,1.1,0.3,0.9,7,3,1.7,1.2,1.6,0.7,0.1,0.7,1.6,27,80.3,0.4,0.6,0,8.18,0.34,45,0.18,6.97
165,Matias Soule,Roma,21,182,883,0.7,0.3,0.5,0.6,0.4,2,1,1.4,1.6,1.2,1.4,0,1,1.8,27.9,86.8,0.8,0.7,0,2.27,0.23,22,0.1,6.74
166,Alessandro Bastoni,Inter,25,190,1939,1.3,0.8,1.3,1.5,0.3,1,4,0.3,0.8,0.2,1.2,0,0.1,0.9,63.5,90.9,0.8,4.5,0.1,0.62,0.03,8,0.08,6.97
167,Marc Bartra,Real Betis,34,184,1288,1.2,1.6,0.7,6.5,0.3,2,0,0.9,0,0.3,0.7,0.1,0.2,0.5,47.1,78.6,0,4.4,0,1.34,0.09,14,0.1,6.97
168,Nico Elvedi,Borussia M.Gladbach,28,189,1486,1.5,1.3,0.4,5.5,0.2,1,1,0.5,0.2,0,0.6,0,0.1,0.2,64.6,92.2,0,1.5,0.1,1.51,0.09,9,0.17,6.97
169,Benjamin Dominguez,Bologna,21,172,949,0.7,0.3,0.4,0.4,0.8,3,1,1.5,0.3,1.5,1.7,0.2,1.7,2.1,16.6,81.5,0.1,0.6,0.1,1.93,0.18,23,0.08,6.71
170,Dani Vivian,Athletic Club,25,184,1944,1.4,1.3,1,4.1,0.4,3,0,0.6,0.4,0.4,0.5,0,0.4,0.7,56.4,87,0.1,3.8,0,1.54,0.07,13,0.12,6.97
171,Yoane Wissa,Brentford,28,176,1940,0.5,0.3,0.8,0.6,0.3,13,2,2.5,0.6,0.4,1.5,0.4,0.8,2,16.7,81,0,0.5,0,13.91,0.65,59,0.24,6.97
172,Omar Alderete,Getafe,28,188,2049,1.3,1.2,1,6.3,0.3,0,0,1.1,0.4,0.5,0.3,0.2,0.3,0.9,33.6,67.8,0,4.7,0,0.76,0.03,26,0.03,6.96
173,Dean Huijsen,Bournemouth,19,197,1510,1.2,1.8,0.9,4.8,0.3,2,0,0.5,0.5,0.1,0.2,0,0,0.5,45.4,84.2,0,3.9,0,1.24,0.07,11,0.11,6.96
174,Arnau Martinez,Girona,21,182,1789,1.5,0.8,0.5,2,0.8,2,2,0.6,0.7,0.7,1.5,0,0.4,0.8,51.9,88.1,0.2,1.3,0.1,1.83,0.09,14,0.13,6.69
175,Paulo Dybala,Roma,31,177,1409,0.7,0.1,0.3,0.1,0.4,6,3,2.2,1.7,0.5,2.6,0.3,1.2,1.7,28.3,86.3,1,1.6,0,7.13,0.46,50,0.14,6.96
176,Lucas Perri,Lyon,27,197,2160,0,0,0,1.1,0.2,0,0,0,0,0,0.2,0,0,0,25.6,70.1,0,4.1,0,0,0,0,0,6.96
177,Gabriel Suazo,Toulouse,27,178,1533,2.1,1.1,0.8,1.4,1.3,0,5,0.2,1.5,0.9,1,0.1,0.4,1,32,83.1,1.1,0.9,0,0.77,0.05,5,0.15,6.96
178,Nicolo Savona,Juventus,21,192,1411,1.2,0.3,0.4,0.8,0.5,2,1,0.3,0.7,0.3,0.4,0,0.2,0.4,38.4,91.8,0.5,1.2,0,0.48,0.03,6,0.08,6.63
179,Diogo Leite,Union Berlin,26,190,1944,2.2,1.8,0.9,4.4,0.6,0,1,0.7,0.5,0.4,1.2,0.1,0.3,0.6,50.1,79.4,0.1,3.8,0,1.33,0.06,16,0.08,6.96
180,Kevin De Bruyne,Man City,33,181,1079,0.6,0.3,0.6,0.4,0.6,2,6,1.9,2.3,0.6,0.6,0.2,1.1,1.1,38.6,83.6,1.1,1.3,0.3,2.61,0.22,35,0.07,6.96
181,Maximilian Arnold,Wolfsburg,30,184,1748,1.3,0.7,0.9,2.7,0.6,2,4,1,1.5,0.1,2,0,0.4,0.6,42.8,84.7,1.3,3.9,0.1,0.95,0.05,20,0.05,6.96
182,Marten de Roon,Atalanta,33,185,2159,2.1,1.2,1.3,1.5,1,3,3,0.3,0.7,0.1,0.6,0,0.3,0.7,62.8,88.1,0.2,2.9,0,0.56,0.02,8,0.07,6.95
183,Jens Stage,Werder Bremen,28,187,1371,1.6,0.9,1.3,1.3,0.8,7,4,1.6,0.8,0.3,1.1,0.1,0.2,0.9,34.3,79.1,0.3,1.6,0.1,5.01,0.33,29,0.17,6.95
184,Kaishu Sano,Mainz,24,176,2144,1.9,1.5,0.5,1.7,0.8,0,0,0.6,0.4,1,0.9,0,1,1.3,41.3,80.6,0,1.5,0,0.63,0.03,14,0.04,6.95
185,Carlos Baleba,Brighton,21,179,1787,2.3,1.6,1.3,1,0.7,2,1,1.5,0.7,1,1.4,0,1.1,1.1,34.3,87.8,0,2.1,0.1,2.28,0.11,34,0.07,6.95
186,Oihan Sancet,Athletic Club,24,188,1358,0.5,0.2,0.6,0.2,0.4,13,1,2,0.8,0.9,0.9,0.1,1.8,2.3,21.7,84.6,0.1,1,0.1,8.23,0.55,42,0.2,6.95
187,Benjamin Sesko,RBL,21,195,1717,0.3,0.2,0.8,0.6,0.3,10,4,2,0.5,1.2,0.6,0.5,1.7,2,19.3,67.3,0,0.1,0,7.23,0.38,46,0.16,6.95
188,Javi Rodriguez,Celta Vigo,21,178,1661,1.6,1.1,0.9,2.5,0.5,2,2,0.3,0.4,0.2,0.6,0,0,0.5,47.2,86,0,2,0,2.13,0.12,7,0.3,6.61
189,Callum Hudson-Odoi,Nottingham Forest,24,178,1739,0.7,0.6,0.4,0.4,0.2,4,2,1.3,1.5,1.3,0.7,0.3,1,1.5,26,88.8,0.5,0.8,0.1,2.57,0.13,31,0.08,6.94
190,Patrick Wimmer,Wolfsburg,23,182,1145,1.5,1.1,1.2,0.4,0.9,3,4,1.2,0.9,1.4,1.4,0.2,0.9,1.4,16.5,64.7,0.5,0.7,0.1,3.35,0.26,24,0.14,6.94
191,Christian Pulisic,AC Milan,26,177,1554,1.2,0.1,0.5,0.3,0.7,6,6,1.5,2,0.9,0.8,0,0.9,1.5,25.9,84.6,0.8,0.5,0.2,7.16,0.41,35,0.2,6.94
192,Felix Lemarechal,Strasbourg,21,180,1031,1.3,0.8,1.1,0.5,0.5,1,1,0.6,0.9,1,0.4,0.2,1,1.9,20.8,80.2,0.1,0.4,0.1,1.85,0.16,11,0.17,6.59
193,Angelo Stiller,Stuttgart,23,183,2097,1.7,0.8,0.8,1.3,0.5,1,5,0.5,1.7,0.8,1.4,0,0.8,0.5,76.4,89.5,0.8,3.5,0.3,0,0,0,0,6.94
194,Morgan Guilavogui,St. Pauli,26,189,1315,1.7,0.6,1.8,1.4,0.7,5,1,1.8,1.2,0.9,1.3,0.4,1.1,2.3,22.2,67.7,0.2,0.3,0,7.08,0.48,32,0.22,6.94
195,Hugo Alvarez,Celta Vigo,21,176,1387,1,0.3,1,0.7,0.4,4,2,1,0.7,1.3,0.6,0.1,0.5,1.3,33.6,79,0.2,0.7,0,2.65,0.17,22,0.12,6.58
196,Dejan Kulusevski,Tottenham,24,186,2155,1.4,0.4,1.4,0.3,1.1,7,4,1.6,2.3,1.3,1.2,0.2,2.6,2.6,27.1,81.1,0.4,0.5,0.1,5.19,0.22,43,0.12,6.94
197,Jae-Sung Lee,Mainz,32,180,1856,1.3,1.1,0.8,1.2,0.6,6,3,1.3,1.1,0.4,1.1,0.3,0.9,2.3,29.5,78.6,0.1,0.5,0.1,4.97,0.24,29,0.17,6.94
198,Federico Dimarco,Inter,27,175,1699,0.7,0.5,0.6,0.8,0.3,4,4,2,1.5,0.1,0.4,0.3,0.3,0.6,31.5,84.7,1.8,1.3,0,3.13,0.17,47,0.07,6.94
199,Victor Boniface,Leverkusen,24,190,804,0.3,0,0.6,0.3,0,7,1,3.3,0.6,0.9,0.5,0.3,1.4,2.2,11.8,72.7,0.1,0.4,0,7.43,0.83,46,0.16,6.94
200,Moritz Nicolas,Borussia M.Gladbach,27,193,1640,0,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,37.2,82.9,0,6.6,0,0,0,0,0,6.94
201,Thomas Partey,Arsenal,31,185,2024,2.7,1,1.2,1.3,0.8,3,2,0.8,0.6,0.5,0.9,0,0.4,0.7,51.4,88.9,0.1,1.8,0,2.02,0.09,20,0.1,6.94
202,Lewis Hall,Newcastle,20,179,2193,2.1,0.7,0.3,1.9,1.3,0,4,0.4,1.3,0.4,0.8,0,0.7,1.2,48.6,85.4,1.2,2.1,0,0.47,0.02,11,0.04,6.93
203,Ismael Doukoure,Strasbourg,21,183,1784,1.3,1,0.8,3.6,0.3,0,1,0,0.4,0.5,0.5,0,0.7,0.8,49.3,87.5,0,1.3,0,0.06,0.005924219,1,0.06,6.58
204,Yaser Asprilla,Girona,21,176,871,0.8,0.2,0.5,0.2,0.4,2,0,1.4,0.9,1,1,0.1,0.7,1.8,22.8,80.9,0.8,1.1,0.2,1.23,0.13,24,0.05,6.57
205,Nathan Collins,Brentford,23,193,2430,1.1,0.9,0.7,5.7,0.2,2,1,0.5,0.3,0.2,0.7,0.2,0.3,0.4,54.4,86.7,0.1,2,0,2.75,0.1,14,0.2,6.93
206,Marvin Ducksch,Werder Bremen,30,188,1804,0.3,0.2,0.2,0.8,0.4,6,7,2.3,1.7,0.2,0.6,0.4,0.4,1,22.4,71.5,1.3,1.3,0.1,8.3,0.41,53,0.16,6.93
207,Charlie Cresswell,Toulouse,22,190,1783,1.2,0.9,0.9,5.7,0.6,2,0,1.1,0.1,0.1,0.5,0,0,0.6,48.2,82.3,0,1.8,0,3.22,0.16,24,0.13,6.93
208,Eliesse Ben Seghir,Monaco,20,178,1456,1,0.3,1,0,0.4,6,3,2.2,1.1,1.2,2.1,0.1,1.2,2.2,31.3,81.9,0.4,0.6,0.2,6.26,0.39,52,0.12,6.93
209,Ryan Christie,Bournemouth,30,178,1935,1.9,1,1.6,1.8,1.3,2,3,1.2,1.3,0.7,1.1,0,0.8,1.6,34.2,82.7,0.5,1.9,0.1,1.65,0.08,30,0.06,6.93
210,Yahia Fofana,Angers,24,194,2160,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,24.9,62,0,5.6,0,0,0,0,0,6.93
211,Djordje Petrovic,Strasbourg,25,194,1890,0,0,0,0.9,0,0,0,0,0,0,0.1,0,0,0,47.1,79.4,0,6.2,0,0,0,0,0,6.93
212,Gideon Mensah,Auxerre,26,178,1616,2.3,2,1.2,2.7,1.3,0,1,0.2,0.7,1.3,0.9,0.1,1.4,1.5,36.7,80.8,0.6,2.6,0.1,0.15,0.01,4,0.04,6.93
213,Djed Spence,Tottenham,24,184,884,2.1,0.7,0.6,1.5,0.2,1,1,0.4,0.6,1.7,0.9,0.1,1.1,0.9,39.4,87.5,0.4,0.3,0.1,0.2,0.02,6,0.03,6.93
214,Juanlu Sanchez,Sevilla,21,186,1105,1.2,0.4,0.3,0.4,0.5,4,3,0.6,0.7,0.2,0.2,0,0.5,0.5,16.4,85.2,0.1,0.1,0,2.37,0.19,12,0.2,6.52
215,Vanderson,Monaco,23,176,1527,2.8,1.6,1,2,0.7,1,2,0.7,0.8,0.9,0.8,0,0.6,1.5,42,80.1,0.5,2.5,0.1,1.48,0.09,14,0.11,6.92
216,Marquinhos,PSG,30,183,1402,1.3,0.5,0.8,2.9,0.3,1,0,0.3,0.4,0.2,0.2,0.1,0,0.2,82.7,94.3,0.1,4.3,0.1,1.16,0.07,6,0.19,6.92
217,Oumar Diakite,Reims,21,185,1528,0.9,0.1,1.2,0.4,0.4,4,1,1.2,0.5,0.9,1.1,0.5,1.5,2.5,14.8,84,0.1,0.1,0,5.89,0.35,26,0.23,6.51
218,Fermin Lopez,Barcelona,21,174,641,0.6,0.2,0.8,0.1,0.8,3,2,1.1,0.4,0.6,0.7,0.1,0.2,1.1,17.4,85.5,0.3,0.7,0.1,2.41,0.34,18,0.13,6.44
219,Ardian Ismajli,Empoli,28,187,1970,0.9,2,0.6,8.3,0.1,0,0,0.2,0,0,0.9,0,0,0.3,33.3,85.6,0,2,0,0.15,0.01,4,0.04,6.92
220,Chrislain Matsima,Augsburg,22,193,1651,0.6,1.9,0.4,5,0.4,1,0,0.5,0.1,0.3,0.5,0,0.5,0.8,42.9,84.8,0,1.3,0,1.8,0.1,9,0.2,6.92
221,Adam Hlozek,Hoffenheim,22,188,1495,1,0.2,0.7,0.8,0.5,6,2,2.5,0.8,1.3,1.2,0.2,1.6,2,19.4,69.8,0.1,0.4,0,5.53,0.33,49,0.11,6.92
222,Cody Gakpo,Liverpool,25,193,1412,0.9,0.3,0.5,0.5,0.3,8,3,1.7,1.2,1,0.7,0.2,0.6,1.2,16.1,84.2,0.3,0.4,0.1,6.35,0.4,44,0.14,6.92
223,Mohammed Salisu,Monaco,25,188,1019,2.2,1.2,0.7,4,0.2,1,0,0.6,0.2,0,0.2,0.1,0.1,0.5,59.4,85.4,0,1.9,0,1.07,0.09,8,0.13,6.92
224,Denis Zakaria,Monaco,28,190,1425,1.6,1.1,1.1,1.4,0.4,3,2,1.1,0.5,0.9,0.8,0.1,0.9,1.1,49,90.9,0.1,1.3,0,2.91,0.18,19,0.15,6.92
225,Yehor Yarmoliuk,Brentford,21,180,769,1.2,0.4,0.4,1,0.9,0,0,0.4,0.3,0.4,0.3,0.1,0.6,0.7,20,86.9,0.1,1.3,0,0.69,0.08,9,0.08,6.37
226,Unai Gomez,Athletic Club,21,183,733,0.3,0.1,0.4,0.4,0,1,2,0.5,0.4,0.4,0.6,0,0.7,0.7,8.1,71.3,0.1,0.2,0,1.12,0.14,10,0.11,6.31
227,Rasmus Kristensen,Eintracht Frankfurt,27,187,1798,2,0.8,0.9,2.8,1,1,2,0.5,0.6,0.8,0.5,0,0.5,1.1,47.6,81.5,0.5,1.9,0,1.01,0.05,11,0.09,6.92
228,Alejo Veliz,Espanyol,21,186,946,0.1,0.2,0.8,0.9,0.3,1,0,0.8,0.1,0.1,1.3,0.3,0.5,1.5,7.8,65.4,0,0.2,0,2.11,0.2,15,0.14,6.25
229,Rocco Reitz,Borussia M.Gladbach,22,176,1261,1.9,2.1,0.7,1.7,0.6,1,1,0.8,0.7,0.6,1.7,0,0.8,0.6,32.8,82,0.2,1.7,0.3,0.78,0.06,16,0.05,6.92
230,Amir Rrahmani,Napoli,31,192,2430,1,0.6,1.2,4,0.3,1,2,0.9,0.2,0.1,0.3,0,0.2,0.3,71.3,92.2,0,4.1,0.1,2.06,0.08,23,0.09,6.91
231,Marcos Llorente,Atletico,30,184,1436,1.8,0.8,0.6,1.5,0.6,2,3,0.6,0.8,0.4,0.7,0.1,0.2,0.8,35,87.1,0.6,0.9,0,0.45,0.03,12,0.04,6.91
232,Jeremy Sebas,Strasbourg,21,187,182,0.2,0,0.5,0.2,0.1,0,0,0.5,0.1,0.5,0.2,0.2,0.3,0.5,3,69.2,0,0,0,0,0,0,0,6.12
233,Guela Doue,Strasbourg,22,187,1996,2,1.2,1.2,4.7,0.4,1,0,0.7,0.3,0.8,0.6,0,0.3,1.4,56.1,86.3,0.3,1.4,0,1.06,0.05,17,0.06,6.9
234,Raul Moro,Real Valladolid,22,169,1446,0.7,0.4,0.1,0.5,0.7,3,2,1.4,1.5,2,0.6,0.3,0.3,1.4,17.3,74.9,1.4,1,0,2.73,0.17,29,0.09,6.84
235,Patrick Mainka,FC Heidenheim,30,194,2160,2,2.2,0.6,5.7,0.7,1,0,0.8,0.3,0.1,0.8,0.1,0.3,0.6,47.7,85.2,0,2.4,0,1.69,0.07,18,0.09,6.91
236,Milan Djuric,Monza,34,199,1270,0.1,0.1,0.9,0.9,0.2,4,1,1.3,0.3,0.2,1,0.3,0.8,0.8,14.8,49.2,0,0.1,0,0,0,0,0,6.91
237,Gabriel Strefezza,Como,27,168,2005,1.8,0.3,1.6,0.8,1,3,3,1.7,1.6,1.1,2.2,0,1.7,1.6,28.9,81.2,1,1.1,0,2.82,0.13,45,0.06,6.91
238,Fabio Silva,Las Palmas,22,185,1347,0.4,0.2,1.7,1,0.4,7,2,2.1,0.6,0.8,1.8,0.7,1,2.5,16.8,65.6,0.1,0.4,0,7.03,0.47,38,0.19,6.78
239,Joelinton,Newcastle,28,186,1923,2,0.9,2,1.7,0.7,4,1,1.7,0.8,0.5,1.2,0.3,2,1.3,35.2,84.3,0.1,0.6,0.2,4.19,0.2,39,0.11,6.9
240,Brennan Johnson,Tottenham,23,186,1677,1.4,0.2,0.8,0.3,0.6,9,2,2,0.6,0.7,0.7,0.3,0.4,0.9,18.6,77.4,0.2,0.2,0,9.37,0.5,49,0.19,6.9
241,Illia Zabarnyi,Bournemouth,22,189,2281,1.5,1.1,0.5,4.8,0.4,0,0,0.3,0.4,0.2,0.2,0,0.1,0.5,46.9,81.5,0,3.7,0,0.87,0.03,7,0.12,6.76
242,Francisco Conceicao,Juventus,22,170,1010,0.8,0.2,1.1,0.2,0.9,3,3,1.5,1.1,1.6,1.2,0.1,0.9,1.3,19.3,85.3,0.6,0.5,0,2.79,0.25,27,0.1,6.76
243,Phil Foden,Man City,24,171,1549,0.5,0.4,0.2,0.3,0.5,7,2,2.2,1.7,0.6,1.4,0.1,1.2,1.5,34.2,89.1,1.3,1.4,0.2,6.14,0.36,49,0.13,6.9
244,Berat Djimsiti,Atalanta,32,190,1808,1.8,1.3,0.5,3.2,0.3,1,2,0.7,0.3,0,0.6,0,0,0.3,47.8,88.9,0.1,1.5,0,2.95,0.15,16,0.18,6.9
245,Dani Raba,Leganes,29,185,1116,1.5,0.7,1.2,0.6,0.8,3,4,1.2,1.7,1.6,2.3,0.3,1.5,1.7,18.7,71.2,0.9,0.8,0.2,3.83,0.31,21,0.18,6.9
246,Pablo Maffeo,Mallorca,27,172,1589,2.1,0.9,0.5,2.8,0.5,0,1,0.3,1.2,1.4,1.5,0,0.9,1.8,23.6,74.3,1.1,1.4,0.1,0.31,0.02,6,0.05,6.89
247,Diego Llorente,Real Betis,31,186,2215,1.2,1.6,0.7,5.4,0.4,1,0,0.4,0.2,0.2,0.7,0,0.1,0.4,54.8,86.2,0,3.1,0,1.74,0.07,9,0.19,6.89
248,Raul Asencio,Real Madrid,22,184,859,1,0.4,0.5,3.5,0.2,0,1,0.1,0.2,0.3,0.9,0.1,0.4,0.2,42.8,93,0,1.2,0.1,0.01,0.003734054,1,0.01,6.75
249,Denzel Dumfries,Inter,28,188,1603,0.9,0.2,2,0.8,0.4,6,1,1.3,0.8,0.3,0.7,0.2,0.4,1,21.5,77,0.6,0.5,0,5.14,0.29,30,0.17,6.89
250,Serge Gnabry,Bayern,29,176,700,0.8,0.3,0.6,0.3,0.2,5,2,1.9,0.7,0.6,0.1,0.2,0.2,0.7,20.9,85.1,0.2,0.2,0.1,5.47,0.7,32,0.17,6.89
251,Giovanni Di Lorenzo,Napoli,31,183,2430,1.9,0.9,1.4,1.9,0.7,3,1,0.6,1.2,0.1,1.3,0.1,0.4,0.8,51.3,85.1,0.3,1.6,0,2.45,0.09,15,0.16,6.89
252,Tiago Tomas,Wolfsburg,22,180,1549,1.1,0.3,1.1,0.6,0.8,6,1,1.5,0.8,1,1.7,0.2,1.1,2.1,15.3,71.3,0.1,0.6,0,0,0,0,0,6.75
